name,type,start_time,duration,"identifier","num_data_bytes","data","crc","ack","remote_frame"
"CAN","data_field",1.22735544,3.2e-05,,,0x23,,,
"CAN","data_field",1.22739144,3.2e-05,,,0x41,,,
"CAN","data_field",1.22742744,2.8e-05,,,0x23,,,
"CAN","data_field",1.22745944,3.2e-05,,,0x00,,,
"CAN","data_field",1.22749544,2.8e-05,,,0xA8,,,
"CAN","data_field",1.22752744,3.2e-05,,,0x0E,,,
"CAN","data_field",1.22756344,3.2e-05,,,0xFE,,,
"CAN","data_field",1.22759944,3.2e-05,,,0xFF,,,
"CAN","crc_field",1.22763544,6e-05,,,,0x00000000000001BB,,
"CAN","ack_field",1.22770344,4e-06,,,,,true,
"CAN","identifier_field",1.22775556,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",1.22781556,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.22783156,3.2e-05,,,0x23,,,
"CAN","data_field",1.22786756,3.2e-05,,,0x41,,,
"CAN","data_field",1.22790356,2.8e-05,,,0x23,,,
"CAN","data_field",1.22793556,3.2e-05,,,0x00,,,
"CAN","data_field",1.22797156,2.8e-05,,,0xA8,,,
"CAN","data_field",1.22800356,3.2e-05,,,0x0E,,,
"CAN","data_field",1.22803956,3.2e-05,,,0xFE,,,
"CAN","data_field",1.22807556,3.2e-05,,,0xFF,,,
"CAN","crc_field",1.22811156,5.6e-05,,,,0x0000000000001C96,,
"CAN","ack_field",1.22817556,4e-06,,,,,true,
"CAN","identifier_field",1.22822769,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",1.22828769,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.22830369,2.8e-05,,,0x60,,,
"CAN","data_field",1.22833969,3.2e-05,,,0x41,,,
"CAN","data_field",1.22837569,2.8e-05,,,0x23,,,
"CAN","data_field",1.22840769,3.2e-05,,,0x00,,,
"CAN","data_field",1.22844369,3.6e-05,,,0x00,,,
"CAN","data_field",1.22848369,3.2e-05,,,0x00,,,
"CAN","data_field",1.22851969,3.6e-05,,,0x00,,,
"CAN","data_field",1.22855969,3.2e-05,,,0x00,,,
"CAN","crc_field",1.22859969,5.6e-05,,,,0x000000000000623D,,
"CAN","ack_field",1.22866369,4e-06,,,,,true,
"CAN","identifier_field",1.22871569,5.6e-05,0x0000000000000181,,,,,
"CAN","control_field",1.22877569,1.6e-05,,0x0000000000000002,,,,
"CAN","data_field",1.22879569,2.8e-05,,,0x37,,,
"CAN","data_field",1.22882769,2.8e-05,,,0x48,,,
"CAN","crc_field",1.22885969,6e-05,,,,0x0000000000000A68,,
"CAN","ack_field",1.22892769,4e-06,,,,,true,
"CAN","identifier_field",1.22897963,5.6e-05,0x0000000000000281,,,,,
"CAN","control_field",1.22903962,1.6e-05,,0x0000000000000003,,,,
"CAN","data_field",1.22905963,2.8e-05,,,0x37,,,
"CAN","data_field",1.22909163,2.8e-05,,,0x48,,,
"CAN","data_field",1.22912362,3.2e-05,,,0x03,,,
"CAN","crc_field",1.22915963,5.6e-05,,,,0x00000000000019A8,,
"CAN","ack_field",1.22922362,4e-06,,,,,true,
"CAN","identifier_field",1.22927569,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",1.22933569,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.22935169,2.8e-05,,,0x60,,,
"CAN","data_field",1.22938769,3.2e-05,,,0x41,,,
"CAN","data_field",1.22942369,2.8e-05,,,0x23,,,
"CAN","data_field",1.22945569,3.2e-05,,,0x00,,,
"CAN","data_field",1.22949169,3.6e-05,,,0x00,,,
"CAN","data_field",1.22953169,3.2e-05,,,0x00,,,
"CAN","data_field",1.22956769,3.6e-05,,,0x00,,,
"CAN","data_field",1.22960769,3.2e-05,,,0x00,,,
"CAN","crc_field",1.22964769,6e-05,,,,0x0000000000007F10,,
"CAN","ack_field",1.22971569,4e-06,,,,,true,
"CAN","identifier_field",1.2297675,5.6e-05,0x0000000000000182,,,,,
"CAN","control_field",1.2298275,1.6e-05,,0x0000000000000002,,,,
"CAN","data_field",1.2298475,2.8e-05,,,0x37,,,
"CAN","data_field",1.2298795,2.8e-05,,,0x48,,,
"CAN","crc_field",1.2299115,6.4e-05,,,,0x0000000000001BEC,,
"CAN","ack_field",1.2299835,4e-06,,,,,true,
"CAN","identifier_field",1.23003556,5.6e-05,0x0000000000000282,,,,,
"CAN","control_field",1.23009556,1.6e-05,,0x0000000000000003,,,,
"CAN","data_field",1.23011556,2.8e-05,,,0x37,,,
"CAN","data_field",1.23014756,2.8e-05,,,0x48,,,
"CAN","data_field",1.23017956,3.2e-05,,,0x03,,,
"CAN","crc_field",1.23021556,5.6e-05,,,,0x0000000000004DB4,,
"CAN","ack_field",1.23027956,4e-06,,,,,true,
"CAN","identifier_field",1.23033163,5.6e-05,0x0000000000000181,,,,,
"CAN","control_field",1.23039162,1.6e-05,,0x0000000000000002,,,,
"CAN","data_field",1.23041162,2.8e-05,,,0x37,,,
"CAN","data_field",1.23044362,3.2e-05,,,0x40,,,
"CAN","crc_field",1.23047963,6e-05,,,,0x0000000000007E6F,,
"CAN","ack_field",1.23054763,4e-06,,,,,true,
"CAN","identifier_field",1.23059981,5.6e-05,0x0000000000000281,,,,,
"CAN","control_field",1.23065981,1.6e-05,,0x0000000000000003,,,,
"CAN","data_field",1.23067981,2.8e-05,,,0x37,,,
"CAN","data_field",1.23071181,3.2e-05,,,0x40,,,
"CAN","data_field",1.23074781,3.2e-05,,,0x03,,,
"CAN","crc_field",1.23078381,6e-05,,,,0x0000000000006057,,
"CAN","ack_field",1.23085181,4e-06,,,,,true,
"CAN","identifier_field",1.23090381,5.6e-05,0x0000000000000182,,,,,
"CAN","control_field",1.23096381,1.6e-05,,0x0000000000000002,,,,
"CAN","data_field",1.23098381,2.8e-05,,,0x37,,,
"CAN","data_field",1.23101581,3.2e-05,,,0x40,,,
"CAN","crc_field",1.23105181,6e-05,,,,0x0000000000006FEB,,
"CAN","ack_field",1.23111981,4e-06,,,,,true,
"CAN","identifier_field",1.23117188,5.6e-05,0x0000000000000282,,,,,
"CAN","control_field",1.23123187,1.6e-05,,0x0000000000000003,,,,
"CAN","data_field",1.23125188,2.8e-05,,,0x37,,,
"CAN","data_field",1.23128387,3.2e-05,,,0x40,,,
"CAN","data_field",1.23131988,3.2e-05,,,0x03,,,
"CAN","crc_field",1.23135587,5.6e-05,,,,0x000000000000344B,,
"CAN","ack_field",1.23141988,4e-06,,,,,true,
"CAN","identifier_field",1.23520912,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",1.23526913,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.23528513,3.2e-05,,,0x40,,,
"CAN","data_field",1.23532113,2.8e-05,,,0x64,,,
"CAN","data_field",1.23535313,2.8e-05,,,0x60,,,
"CAN","data_field",1.23538912,3.2e-05,,,0x00,,,
"CAN","data_field",1.23542512,3.6e-05,,,0x00,,,
"CAN","data_field",1.23546512,3.2e-05,,,0x00,,,
"CAN","data_field",1.23550113,3.6e-05,,,0x00,,,
"CAN","data_field",1.23554112,3.2e-05,,,0x00,,,
"CAN","crc_field",1.23558112,5.6e-05,,,,0x00000000000007B3,,
"CAN","ack_field",1.23564513,4e-06,,,,,true,
"CAN","identifier_field",1.23569725,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",1.23575725,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.23577325,3.2e-05,,,0x40,,,
"CAN","data_field",1.23580925,2.8e-05,,,0x64,,,
"CAN","data_field",1.23584125,2.8e-05,,,0x60,,,
"CAN","data_field",1.23587725,3.2e-05,,,0x00,,,
"CAN","data_field",1.23591325,3.6e-05,,,0x00,,,
"CAN","data_field",1.23595325,3.2e-05,,,0x00,,,
"CAN","data_field",1.23598925,3.6e-05,,,0x00,,,
"CAN","data_field",1.23602925,3.2e-05,,,0x00,,,
"CAN","crc_field",1.23606925,5.6e-05,,,,0x0000000000001A9E,,
"CAN","ack_field",1.23613325,4e-06,,,,,true,
"CAN","identifier_field",1.23618538,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",1.23624537,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.23626137,2.8e-05,,,0x43,,,
"CAN","data_field",1.23629338,2.8e-05,,,0x64,,,
"CAN","data_field",1.23632538,2.8e-05,,,0x60,,,
"CAN","data_field",1.23636137,3.2e-05,,,0x00,,,
"CAN","data_field",1.23639737,2.8e-05,,,0x85,,,
"CAN","data_field",1.23642937,2.8e-05,,,0xC6,,,
"CAN","data_field",1.23646137,3.2e-05,,,0x02,,,
"CAN","data_field",1.23649737,3.2e-05,,,0x00,,,
"CAN","crc_field",1.23653338,6e-05,,,,0x00000000000055F2,,
"CAN","ack_field",1.23660138,4e-06,,,,,true,
"CAN","identifier_field",1.23665325,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",1.23671325,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.23672925,2.8e-05,,,0x43,,,
"CAN","data_field",1.23676125,2.8e-05,,,0x64,,,
"CAN","data_field",1.23679325,2.8e-05,,,0x60,,,
"CAN","data_field",1.23682925,3.2e-05,,,0x00,,,
"CAN","data_field",1.23686525,2.8e-05,,,0x5A,,,
"CAN","data_field",1.23689725,2.8e-05,,,0x4B,,,
"CAN","data_field",1.23692925,3.2e-05,,,0x03,,,
"CAN","data_field",1.23696525,3.2e-05,,,0x00,,,
"CAN","crc_field",1.23700125,6e-05,,,,0x0000000000004FA3,,
"CAN","ack_field",1.23706925,4e-06,,,,,true,
"CAN","identifier_field",1.24726438,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",1.24732438,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.24734038,3.2e-05,,,0x40,,,
"CAN","data_field",1.24737637,2.8e-05,,,0x64,,,
"CAN","data_field",1.24740838,2.8e-05,,,0x60,,,
"CAN","data_field",1.24744437,3.2e-05,,,0x00,,,
"CAN","data_field",1.24748038,3.6e-05,,,0x00,,,
"CAN","data_field",1.24752037,3.2e-05,,,0x00,,,
"CAN","data_field",1.24755638,3.6e-05,,,0x00,,,
"CAN","data_field",1.24759638,3.2e-05,,,0x00,,,
"CAN","crc_field",1.24763637,5.6e-05,,,,0x00000000000007B3,,
"CAN","ack_field",1.24770037,4e-06,,,,,true,
"CAN","identifier_field",1.2477525,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",1.2478125,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.2478285,3.2e-05,,,0x40,,,
"CAN","data_field",1.2478645,2.8e-05,,,0x64,,,
"CAN","data_field",1.2478965,2.8e-05,,,0x60,,,
"CAN","data_field",1.2479325,3.2e-05,,,0x00,,,
"CAN","data_field",1.2479685,3.6e-05,,,0x00,,,
"CAN","data_field",1.2480085,3.2e-05,,,0x00,,,
"CAN","data_field",1.2480445,3.6e-05,,,0x00,,,
"CAN","data_field",1.2480845,3.2e-05,,,0x00,,,
"CAN","crc_field",1.2481245,5.6e-05,,,,0x0000000000001A9E,,
"CAN","ack_field",1.2481885,4e-06,,,,,true,
"CAN","identifier_field",1.24824062,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",1.24830062,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.24831662,2.8e-05,,,0x43,,,
"CAN","data_field",1.24834862,2.8e-05,,,0x64,,,
"CAN","data_field",1.24838063,2.8e-05,,,0x60,,,
"CAN","data_field",1.24841662,3.2e-05,,,0x00,,,
"CAN","data_field",1.24845263,3.2e-05,,,0x0B,,,
"CAN","data_field",1.24848863,2.8e-05,,,0xC6,,,
"CAN","data_field",1.24852063,3.2e-05,,,0x02,,,
"CAN","data_field",1.24855662,3.2e-05,,,0x00,,,
"CAN","crc_field",1.24859262,6e-05,,,,0x000000000000124F,,
"CAN","ack_field",1.24866063,4e-06,,,,,true,
"CAN","identifier_field",1.24871269,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",1.24877269,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.24878869,2.8e-05,,,0x43,,,
"CAN","data_field",1.24882069,2.8e-05,,,0x64,,,
"CAN","data_field",1.24885269,2.8e-05,,,0x60,,,
"CAN","data_field",1.24888869,3.2e-05,,,0x00,,,
"CAN","data_field",1.24892469,2.8e-05,,,0xC4,,,
"CAN","data_field",1.24895669,2.8e-05,,,0x4A,,,
"CAN","data_field",1.24898869,3.2e-05,,,0x03,,,
"CAN","data_field",1.24902469,3.2e-05,,,0x00,,,
"CAN","crc_field",1.24906069,6e-05,,,,0x0000000000001CB8,,
"CAN","ack_field",1.24912869,4e-06,,,,,true,
"CAN","identifier_field",1.25126919,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",1.25132919,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.25134519,3.2e-05,,,0x23,,,
"CAN","data_field",1.25138119,3.2e-05,,,0x41,,,
"CAN","data_field",1.25141719,2.8e-05,,,0x23,,,
"CAN","data_field",1.25144919,3.2e-05,,,0x00,,,
"CAN","data_field",1.25148519,2.8e-05,,,0xA8,,,
"CAN","data_field",1.25151719,3.2e-05,,,0x0E,,,
"CAN","data_field",1.25155319,3.2e-05,,,0xFE,,,
"CAN","data_field",1.25158919,3.2e-05,,,0xFF,,,
"CAN","crc_field",1.25162519,6e-05,,,,0x00000000000001BB,,
"CAN","ack_field",1.25169319,4e-06,,,,,true,
"CAN","identifier_field",1.25174531,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",1.25180531,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.25182131,3.2e-05,,,0x23,,,
"CAN","data_field",1.25185731,3.2e-05,,,0x41,,,
"CAN","data_field",1.25189331,2.8e-05,,,0x23,,,
"CAN","data_field",1.25192531,3.2e-05,,,0x00,,,
"CAN","data_field",1.25196131,2.8e-05,,,0xA8,,,
"CAN","data_field",1.25199331,3.2e-05,,,0x0E,,,
"CAN","data_field",1.25202931,3.2e-05,,,0xFE,,,
"CAN","data_field",1.25206531,3.2e-05,,,0xFF,,,
"CAN","crc_field",1.25210131,5.6e-05,,,,0x0000000000001C96,,
"CAN","ack_field",1.25216531,4e-06,,,,,true,
"CAN","identifier_field",1.25221744,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",1.25227744,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.25229344,2.8e-05,,,0x60,,,
"CAN","data_field",1.25232944,3.2e-05,,,0x41,,,
"CAN","data_field",1.25236544,2.8e-05,,,0x23,,,
"CAN","data_field",1.25239744,3.2e-05,,,0x00,,,
"CAN","data_field",1.25243344,3.6e-05,,,0x00,,,
"CAN","data_field",1.25247344,3.2e-05,,,0x00,,,
"CAN","data_field",1.25250944,3.6e-05,,,0x00,,,
"CAN","data_field",1.25254944,3.2e-05,,,0x00,,,
"CAN","crc_field",1.25258944,5.6e-05,,,,0x000000000000623D,,
"CAN","ack_field",1.25265344,4e-06,,,,,true,
"CAN","identifier_field",1.25270569,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",1.25276569,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.25278169,2.8e-05,,,0x60,,,
"CAN","data_field",1.25281769,3.2e-05,,,0x41,,,
"CAN","data_field",1.25285369,2.8e-05,,,0x23,,,
"CAN","data_field",1.25288569,3.2e-05,,,0x00,,,
"CAN","data_field",1.25292169,3.6e-05,,,0x00,,,
"CAN","data_field",1.25296169,3.2e-05,,,0x00,,,
"CAN","data_field",1.25299769,3.6e-05,,,0x00,,,
"CAN","data_field",1.25303769,3.2e-05,,,0x00,,,
"CAN","crc_field",1.25307769,6e-05,,,,0x0000000000007F10,,
"CAN","ack_field",1.25314569,4e-06,,,,,true,
"CAN","identifier_field",1.25526238,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",1.25532237,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.25533838,3.2e-05,,,0x40,,,
"CAN","data_field",1.25537437,2.8e-05,,,0x64,,,
"CAN","data_field",1.25540637,2.8e-05,,,0x60,,,
"CAN","data_field",1.25544238,3.2e-05,,,0x00,,,
"CAN","data_field",1.25547838,3.6e-05,,,0x00,,,
"CAN","data_field",1.25551838,3.2e-05,,,0x00,,,
"CAN","data_field",1.25555438,3.6e-05,,,0x00,,,
"CAN","data_field",1.25559438,3.2e-05,,,0x00,,,
"CAN","crc_field",1.25563438,5.6e-05,,,,0x00000000000007B3,,
"CAN","ack_field",1.25569837,4e-06,,,,,true,
"CAN","identifier_field",1.25575019,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",1.25581019,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.25582619,3.2e-05,,,0x40,,,
"CAN","data_field",1.25586219,2.8e-05,,,0x64,,,
"CAN","data_field",1.25589419,2.8e-05,,,0x60,,,
"CAN","data_field",1.25593019,3.2e-05,,,0x00,,,
"CAN","data_field",1.25596619,3.6e-05,,,0x00,,,
"CAN","data_field",1.25600619,3.2e-05,,,0x00,,,
"CAN","data_field",1.25604219,3.6e-05,,,0x00,,,
"CAN","data_field",1.25608219,3.2e-05,,,0x00,,,
"CAN","crc_field",1.25612219,5.6e-05,,,,0x0000000000001A9E,,
"CAN","ack_field",1.25618619,4e-06,,,,,true,
"CAN","identifier_field",1.25623831,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",1.25629831,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.25631431,2.8e-05,,,0x43,,,
"CAN","data_field",1.25634631,2.8e-05,,,0x64,,,
"CAN","data_field",1.25637831,2.8e-05,,,0x60,,,
"CAN","data_field",1.25641431,3.2e-05,,,0x00,,,
"CAN","data_field",1.25645031,2.8e-05,,,0xB8,,,
"CAN","data_field",1.25648231,2.8e-05,,,0xC5,,,
"CAN","data_field",1.25651431,3.2e-05,,,0x02,,,
"CAN","data_field",1.25655031,3.2e-05,,,0x00,,,
"CAN","crc_field",1.25658631,6.4e-05,,,,0x0000000000003F59,,
"CAN","ack_field",1.25665831,4e-06,,,,,true,
"CAN","identifier_field",1.25671025,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",1.25677025,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.25678625,2.8e-05,,,0x43,,,
"CAN","data_field",1.25681825,2.8e-05,,,0x64,,,
"CAN","data_field",1.25685025,2.8e-05,,,0x60,,,
"CAN","data_field",1.25688625,3.2e-05,,,0x00,,,
"CAN","data_field",1.25692225,3.2e-05,,,0x7E,,,
"CAN","data_field",1.25695825,2.8e-05,,,0x4A,,,
"CAN","data_field",1.25699025,3.2e-05,,,0x03,,,
"CAN","data_field",1.25702625,3.2e-05,,,0x00,,,
"CAN","crc_field",1.25706225,5.6e-05,,,,0x00000000000048AA,,
"CAN","ack_field",1.25712625,4e-06,,,,,true,
"CAN","identifier_field",1.25925894,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",1.25931894,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.25933494,3.2e-05,,,0x40,,,
"CAN","data_field",1.25937094,3.2e-05,,,0x02,,,
"CAN","data_field",1.25940694,2.8e-05,,,0x10,,,
"CAN","data_field",1.25943894,3.6e-05,,,0x00,,,
"CAN","data_field",1.25947894,3.2e-05,,,0x00,,,
"CAN","data_field",1.25951894,3.2e-05,,,0x00,,,
"CAN","data_field",1.25955494,3.6e-05,,,0x00,,,
"CAN","data_field",1.25959494,3.2e-05,,,0x00,,,
"CAN","crc_field",1.25963094,6.4e-05,,,,0x0000000000003061,,
"CAN","ack_field",1.25970294,4e-06,,,,,true,
"CAN","identifier_field",1.25975475,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",1.25981475,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.25983075,3.2e-05,,,0x40,,,
"CAN","data_field",1.25986675,3.2e-05,,,0x02,,,
"CAN","data_field",1.25990275,2.8e-05,,,0x10,,,
"CAN","data_field",1.25993475,3.6e-05,,,0x00,,,
"CAN","data_field",1.25997475,3.2e-05,,,0x00,,,
"CAN","data_field",1.26001475,3.2e-05,,,0x00,,,
"CAN","data_field",1.26005075,3.6e-05,,,0x00,,,
"CAN","data_field",1.26009075,3.2e-05,,,0x00,,,
"CAN","crc_field",1.26012675,6e-05,,,,0x0000000000002D4C,,
"CAN","ack_field",1.26019475,4e-06,,,,,true,
"CAN","identifier_field",1.260247,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",1.260307,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.260323,2.8e-05,,,0x43,,,
"CAN","data_field",1.260355,3.2e-05,,,0x02,,,
"CAN","data_field",1.260391,2.8e-05,,,0x10,,,
"CAN","data_field",1.260423,3.6e-05,,,0x00,,,
"CAN","data_field",1.260463,3.2e-05,,,0x00,,,
"CAN","data_field",1.260503,3.2e-05,,,0x00,,,
"CAN","data_field",1.260539,3.6e-05,,,0x00,,,
"CAN","data_field",1.260579,3.2e-05,,,0x00,,,
"CAN","crc_field",1.260615,6.8e-05,,,,0x0000000000001F08,,
"CAN","ack_field",1.260691,4e-06,,,,,true,
"CAN","identifier_field",1.26074312,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",1.26080313,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.26081913,2.8e-05,,,0x43,,,
"CAN","data_field",1.26085113,3.2e-05,,,0x02,,,
"CAN","data_field",1.26088712,2.8e-05,,,0x10,,,
"CAN","data_field",1.26091913,3.6e-05,,,0x00,,,
"CAN","data_field",1.26095913,3.2e-05,,,0x00,,,
"CAN","data_field",1.26099913,3.2e-05,,,0x00,,,
"CAN","data_field",1.26103513,3.6e-05,,,0x00,,,
"CAN","data_field",1.26107513,3.2e-05,,,0x00,,,
"CAN","crc_field",1.26111112,6e-05,,,,0x0000000000000225,,
"CAN","ack_field",1.26117912,4e-06,,,,,true,
"CAN","identifier_field",1.26323575,5.6e-05,0x0000000000000701,,,,,true
"CAN","control_field",1.26329575,1.6e-05,,0x0000000000000000,,,,
"CAN","crc_field",1.26331575,5.6e-05,,,,0x0000000000003C79,,
"CAN","ack_field",1.26337975,4e-06,,,,,true,
"CAN","identifier_field",1.26343181,5.6e-05,0x0000000000000702,,,,,true
"CAN","control_field",1.26349181,1.6e-05,,0x0000000000000000,,,,
"CAN","crc_field",1.26351181,5.6e-05,,,,0x0000000000005A4C,,
"CAN","ack_field",1.26357581,4e-06,,,,,true,
"CAN","identifier_field",1.26362781,5.6e-05,0x0000000000000701,,,,,
"CAN","control_field",1.26368781,1.6e-05,,0x0000000000000001,,,,
"CAN","data_field",1.26370781,2.8e-05,,,0x85,,,
"CAN","crc_field",1.26373981,5.6e-05,,,,0x0000000000006F1D,,
"CAN","ack_field",1.26380381,4e-06,,,,,true,
"CAN","identifier_field",1.263856,5.6e-05,0x0000000000000702,,,,,
"CAN","control_field",1.263916,1.6e-05,,0x0000000000000001,,,,
"CAN","data_field",1.263936,2.8e-05,,,0x85,,,
"CAN","crc_field",1.263968,6e-05,,,,0x0000000000002703,,
"CAN","ack_field",1.264036,4e-06,,,,,true,
"CAN","identifier_field",1.26725694,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",1.26731694,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.26733294,3.2e-05,,,0x40,,,
"CAN","data_field",1.26736894,2.8e-05,,,0x64,,,
"CAN","data_field",1.26740094,2.8e-05,,,0x60,,,
"CAN","data_field",1.26743694,3.2e-05,,,0x00,,,
"CAN","data_field",1.26747294,3.6e-05,,,0x00,,,
"CAN","data_field",1.26751294,3.2e-05,,,0x00,,,
"CAN","data_field",1.26754894,3.6e-05,,,0x00,,,
"CAN","data_field",1.26758894,3.2e-05,,,0x00,,,
"CAN","crc_field",1.26762894,5.6e-05,,,,0x00000000000007B3,,
"CAN","ack_field",1.26769294,4e-06,,,,,true,
"CAN","identifier_field",1.26774506,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",1.26780506,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.26782106,3.2e-05,,,0x40,,,
"CAN","data_field",1.26785706,2.8e-05,,,0x64,,,
"CAN","data_field",1.26788906,2.8e-05,,,0x60,,,
"CAN","data_field",1.26792506,3.2e-05,,,0x00,,,
"CAN","data_field",1.26796106,3.6e-05,,,0x00,,,
"CAN","data_field",1.26800106,3.2e-05,,,0x00,,,
"CAN","data_field",1.26803706,3.6e-05,,,0x00,,,
"CAN","data_field",1.26807706,3.2e-05,,,0x00,,,
"CAN","crc_field",1.26811706,5.6e-05,,,,0x0000000000001A9E,,
"CAN","ack_field",1.26818106,4e-06,,,,,true,
"CAN","identifier_field",1.26823331,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",1.26829331,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.26830931,2.8e-05,,,0x43,,,
"CAN","data_field",1.26834131,2.8e-05,,,0x64,,,
"CAN","data_field",1.26837331,2.8e-05,,,0x60,,,
"CAN","data_field",1.26840931,3.2e-05,,,0x00,,,
"CAN","data_field",1.26844531,2.8e-05,,,0x4B,,,
"CAN","data_field",1.26847731,2.8e-05,,,0xC5,,,
"CAN","data_field",1.26850931,3.2e-05,,,0x02,,,
"CAN","data_field",1.26854531,3.2e-05,,,0x00,,,
"CAN","crc_field",1.26858131,5.6e-05,,,,0x0000000000005E10,,
"CAN","ack_field",1.26864531,4e-06,,,,,true,
"CAN","identifier_field",1.2686975,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",1.2687575,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.2687735,2.8e-05,,,0x43,,,
"CAN","data_field",1.2688055,2.8e-05,,,0x64,,,
"CAN","data_field",1.2688375,2.8e-05,,,0x60,,,
"CAN","data_field",1.2688735,3.2e-05,,,0x00,,,
"CAN","data_field",1.2689095,3.2e-05,,,0x17,,,
"CAN","data_field",1.2689455,2.8e-05,,,0x4A,,,
"CAN","data_field",1.2689775,3.2e-05,,,0x03,,,
"CAN","data_field",1.2690135,3.2e-05,,,0x00,,,
"CAN","crc_field",1.2690495,5.6e-05,,,,0x000000000000710C,,
"CAN","ack_field",1.2691135,4e-06,,,,,true,
"CAN","identifier_field",1.27126213,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",1.27132212,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.27133812,3.2e-05,,,0x23,,,
"CAN","data_field",1.27137412,3.2e-05,,,0x41,,,
"CAN","data_field",1.27141013,2.8e-05,,,0x23,,,
"CAN","data_field",1.27144213,3.2e-05,,,0x00,,,
"CAN","data_field",1.27147813,2.8e-05,,,0x46,,,
"CAN","data_field",1.27151013,2.8e-05,,,0x1D,,,
"CAN","data_field",1.27154213,3.2e-05,,,0xFC,,,
"CAN","data_field",1.27157813,3.2e-05,,,0xFF,,,
"CAN","crc_field",1.27161412,5.6e-05,,,,0x0000000000002852,,
"CAN","ack_field",1.27167812,4e-06,,,,,true,
"CAN","identifier_field",1.27173025,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",1.27179025,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",1.27180625,3.2e-05,,,0x23,,,
"CAN","data_field",1.27184225,3.2e-05,,,0x41,,,
"CAN","data_field",1.27187825,2.8e-05,,,0x23,,,
"CAN","data_field",1.27191025,3.2e-05,,,0x00,,,
"CAN","data_field",1.27194625,2.8e-05,,,0x46,,,
"CAN","data_field",1.27197825,2.8e-05,,,0x1D,,,
"CAN","data_field",1.27201025,3.2e-05,,,0xFC,,,
"CAN","data_field",1.27204625,3.2e-05,,,0xFF,,,
"CAN","crc_field",1.27208225,6e-05,,,,0x000000000000357F,,
"CAN","ack_field",1.27215025,4e-06,,,,,true,
"CAN","identifier_field",1.27220237,5.6e-05,0x0000000000000581,,,,,
